task,rerank_profile,selected_batch_size,test_id,repeat_id,split_seed,model_seed,n_panel_genes,n_nonzero_gain_genes,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_subsample,xgb_colsample_bytree,xgb_colsample_bynode,elapsed_seconds,n_train,n_test,model_accuracy,model_balanced_accuracy,model_f1_macro,model_auc,model_auprc,primary_metric
tumor_normal,auc_bytree03_bynode04_depth4,250,test_084,84,1301984630,353665747,2000,120,150,4,0.03,0.8,0.3,0.4,429.992,847,364,0.9945054945054945,0.996969696969697,0.98419452887538,0.9983957219251336,0.9998393994937593,0.9983957219251336
tumor_normal,auc_bytree03_bynode04_depth4,250,test_085,85,668984441,887130030,2000,96,150,4,0.03,0.8,0.3,0.4,435.058,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,1.0,0.9999999999999999,1.0
tumor_normal,auc_bytree03_bynode04_depth4,250,test_086,86,817482994,1063648615,2000,108,150,4,0.03,0.8,0.3,0.4,440.192,847,364,0.9945054945054945,0.996969696969697,0.98419452887538,0.9996434937611408,0.9999637089457449,0.9996434937611408
tumor_normal,auc_bytree03_bynode04_depth4,250,test_087,87,1638253785,1655129018,2000,127,150,4,0.03,0.8,0.3,0.4,445.412,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,0.999554367201426,0.9999547715965627,0.999554367201426
tumor_normal,auc_bytree03_bynode04_depth4,250,test_088,88,1165773591,731256173,2000,108,150,4,0.03,0.8,0.3,0.4,450.529,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,0.9996434937611408,0.9999637089457449,0.9996434937611408
tumor_normal,auc_bytree03_bynode04_depth4,250,test_089,89,1416792505,350585008,2000,92,150,4,0.03,0.8,0.3,0.4,455.521,847,364,0.9862637362637363,0.9924242424242424,0.9619366307644044,0.9974153297682709,0.9997412463974049,0.9974153297682709
tumor_normal,auc_bytree03_bynode04_depth4,250,test_090,90,737750015,353508103,2000,112,150,4,0.03,0.8,0.3,0.4,460.638,847,364,0.9945054945054945,0.996969696969697,0.98419452887538,0.998663101604278,0.9998655096224662,0.998663101604278
tumor_normal,auc_bytree03_bynode04_depth4,250,test_091,91,709829354,775237309,2000,117,150,4,0.03,0.8,0.3,0.4,465.817,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,1.0,1.0,1.0
tumor_normal,auc_bytree03_bynode04_depth4,250,test_092,92,1344512994,1702775405,2000,114,150,4,0.03,0.8,0.3,0.4,470.908,847,364,0.9917582417582418,0.9954545454545455,0.9765901344137886,0.9997326203208556,0.9999725624260126,0.9997326203208556
tumor_normal,auc_bytree03_bynode04_depth4,250,test_093,93,1693782336,186161777,2000,114,150,4,0.03,0.8,0.3,0.4,476.054,847,364,0.9945054945054945,0.9837789661319073,0.9837789661319073,0.9998217468805704,0.9999817451624681,0.9998217468805704
tumor_normal,auc_bytree03_bynode04_depth4,250,test_094,94,1819806300,10856255,2000,119,150,4,0.03,0.8,0.3,0.4,481.221,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,0.9994652406417112,0.9999458874458874,0.9994652406417112
tumor_normal,auc_bytree03_bynode04_depth4,250,test_095,95,90455099,1020374428,2000,131,150,4,0.03,0.8,0.3,0.4,486.395,847,364,1.0,1.0,1.0,1.0,1.0,1.0
tumor_normal,auc_bytree03_bynode04_depth4,250,test_096,96,1008153523,769278973,2000,110,150,4,0.03,0.8,0.3,0.4,491.461,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,0.9992869875222817,0.9999282768513538,0.9992869875222817
tumor_normal,auc_bytree03_bynode04_depth4,250,test_097,97,961852445,840264869,2000,109,150,4,0.03,0.8,0.3,0.4,496.422,847,364,0.9917582417582418,0.9954545454545455,0.9765901344137886,0.9982174688057042,0.9998228838765156,0.9982174688057042
tumor_normal,auc_bytree03_bynode04_depth4,250,test_098,98,956485582,1425201348,2000,115,150,4,0.03,0.8,0.3,0.4,501.491,847,364,0.9945054945054945,0.996969696969697,0.98419452887538,0.9977718360071302,0.9997788582244143,0.9977718360071302
tumor_normal,auc_bytree03_bynode04_depth4,250,test_099,99,1689385064,843335350,2000,112,150,4,0.03,0.8,0.3,0.4,506.591,847,364,0.9917582417582418,0.9954545454545455,0.9765901344137886,0.9991978609625668,0.9999186626361781,0.9991978609625668
tumor_normal,auc_bytree03_bynode04_depth4,250,test_100,100,87483890,1794059182,2000,109,150,4,0.03,0.8,0.3,0.4,511.724,847,364,0.9945054945054945,0.996969696969697,0.98419452887538,0.9999108734402852,0.9999908450059507,0.9999108734402852
